ccode,name,num_code,year,age,sex,population
KEN,Kenya,404,2017,35,female,337968.384
KEN,Kenya,404,2017,35,male,332726.624
KEN,Kenya,404,2018,15,female,367885.504
KEN,Kenya,404,2018,15,male,371740.576
KEN,Kenya,404,2018,16,female,538034.112
KEN,Kenya,404,2018,16,male,543632.032
KEN,Kenya,404,2018,17,female,644570.912
KEN,Kenya,404,2018,17,male,651057.152
KEN,Kenya,404,2018,18,female,646616.832
KEN,Kenya,404,2018,18,male,652625.472
KEN,Kenya,404,2018,19,female,580972.64
KEN,Kenya,404,2018,19,male,585604.768
KEN,Kenya,404,2018,20,female,549263.072
KEN,Kenya,404,2018,20,male,552542.56
KEN,Kenya,404,2018,21,female,498742.496
KEN,Kenya,404,2018,21,male,500602.464
KEN,Kenya,404,2018,22,female,459013.056
KEN,Kenya,404,2018,22,male,459718.464
KEN,Kenya,404,2018,23,female,445477.056
KEN,Kenya,404,2018,23,male,445577.024
KEN,Kenya,404,2018,24,female,447964.32
KEN,Kenya,404,2018,24,male,447799.488
KEN,Kenya,404,2018,25,female,440542.72
KEN,Kenya,404,2018,25,male,439969.216
KEN,Kenya,404,2018,26,female,427967.104
KEN,Kenya,404,2018,26,male,426947.712
KEN,Kenya,404,2018,27,female,417503.104
KEN,Kenya,404,2018,27,male,415989.952
KEN,Kenya,404,2018,28,female,410046.464
KEN,Kenya,404,2018,28,male,407941.152
KEN,Kenya,404,2018,29,female,404400.608
KEN,Kenya,404,2018,29,male,401651.968
KEN,Kenya,404,2018,30,female,398572.128
KEN,Kenya,404,2018,30,male,395226.56
KEN,Kenya,404,2018,31,female,393078.4
KEN,Kenya,404,2018,31,male,389162.56
KEN,Kenya,404,2018,32,female,385685.44
KEN,Kenya,404,2018,32,male,381256.16
KEN,Kenya,404,2018,33,female,375116.48
KEN,Kenya,404,2018,33,male,370255.36
KEN,Kenya,404,2018,34,female,362387.552
KEN,Kenya,404,2018,34,male,357159.36
KEN,Kenya,404,2018,35,female,349916.256
KEN,Kenya,404,2018,35,male,344326.976
KEN,Kenya,404,2019,15,female,376685.152
KEN,Kenya,404,2019,15,male,380842.208
KEN,Kenya,404,2019,16,female,550718.656
KEN,Kenya,404,2019,16,male,556772.416
KEN,Kenya,404,2019,17,female,659909.056
KEN,Kenya,404,2019,17,male,666903.776
KEN,Kenya,404,2019,18,female,662578.016
KEN,Kenya,404,2019,18,male,668986.336
KEN,Kenya,404,2019,19,female,596149.12
KEN,Kenya,404,2019,19,male,600975.264
KEN,Kenya,404,2019,20,female,566214.656
KEN,Kenya,404,2019,20,male,569639.52
KEN,Kenya,404,2019,21,female,516326.368
KEN,Kenya,404,2019,21,male,518183.552
KEN,Kenya,404,2019,22,female,475981.248
KEN,Kenya,404,2019,22,male,476611.552
KEN,Kenya,404,2019,23,female,460079.648
KEN,Kenya,404,2019,23,male,460160.032
KEN,Kenya,404,2019,24,female,459178.08
KEN,Kenya,404,2019,24,male,459125.344
KEN,Kenya,404,2019,25,female,448426.56
KEN,Kenya,404,2019,25,male,448075.328
KEN,Kenya,404,2019,26,female,432187.712
KEN,Kenya,404,2019,26,male,431506.016
KEN,Kenya,404,2019,27,female,419625.312
KEN,Kenya,404,2019,27,male,418499.936
KEN,Kenya,404,2019,28,female,412633.792
KEN,Kenya,404,2019,28,male,410858.336
KEN,Kenya,404,2019,29,female,409106.624
KEN,Kenya,404,2019,29,male,406560.384
KEN,Kenya,404,2019,30,female,405129.344
KEN,Kenya,404,2019,30,male,401872.64
KEN,Kenya,404,2019,31,female,401588.64
KEN,Kenya,404,2019,31,male,397648.16
KEN,Kenya,404,2019,32,female,395815.36
KEN,Kenya,404,2019,32,male,391256.16
KEN,Kenya,404,2019,33,female,386118.08
KEN,Kenya,404,2019,33,male,381043.36
KEN,Kenya,404,2019,34,female,373768.576
KEN,Kenya,404,2019,34,male,368259.68
KEN,Kenya,404,2019,35,female,361864.128
KEN,Kenya,404,2019,35,male,355927.328
KEN,Kenya,404,2020,15,female,385484.8
KEN,Kenya,404,2020,15,male,389943.84
KEN,Kenya,404,2020,16,female,563403.2
KEN,Kenya,404,2020,16,male,569912.8
KEN,Kenya,404,2020,17,female,675247.2
KEN,Kenya,404,2020,17,male,682750.4
KEN,Kenya,404,2020,18,female,678539.2
KEN,Kenya,404,2020,18,male,685347.2
KEN,Kenya,404,2020,19,female,611325.6
KEN,Kenya,404,2020,19,male,616345.76
KEN,Kenya,404,2020,20,female,583166.24
KEN,Kenya,404,2020,20,male,586736.48
KEN,Kenya,404,2020,21,female,533910.24
KEN,Kenya,404,2020,21,male,535764.64
KEN,Kenya,404,2020,22,female,492949.44
KEN,Kenya,404,2020,22,male,493504.64
KEN,Kenya,404,2020,23,female,474682.24
KEN,Kenya,404,2020,23,male,474743.04
KEN,Kenya,404,2020,24,female,470391.84
KEN,Kenya,404,2020,24,male,470451.2
KEN,Kenya,404,2020,25,female,456310.4
KEN,Kenya,404,2020,25,male,456181.44
KEN,Kenya,404,2020,26,female,436408.32
KEN,Kenya,404,2020,26,male,436064.32
KEN,Kenya,404,2020,27,female,421747.52
KEN,Kenya,404,2020,27,male,421009.92
KEN,Kenya,404,2020,28,female,415221.12
KEN,Kenya,404,2020,28,male,413775.52
KEN,Kenya,404,2020,29,female,413812.64
KEN,Kenya,404,2020,29,male,411468.8
KEN,Kenya,404,2020,30,female,411686.56
KEN,Kenya,404,2020,30,male,408518.72
KEN,Kenya,404,2020,31,female,410098.88
KEN,Kenya,404,2020,31,male,406133.76
KEN,Kenya,404,2020,32,female,405945.28
KEN,Kenya,404,2020,32,male,401256.16
KEN,Kenya,404,2020,33,female,397119.68
KEN,Kenya,404,2020,33,male,391831.36
KEN,Kenya,404,2020,34,female,385149.6
KEN,Kenya,404,2020,34,male,379360
KEN,Kenya,404,2020,35,female,373812
KEN,Kenya,404,2020,35,male,367527.68
KEN,Kenya,404,2021,15,female,394724.96
KEN,Kenya,404,2021,15,male,399484.544
KEN,Kenya,404,2021,16,female,577003.04
KEN,Kenya,404,2021,16,male,583956.288
KEN,Kenya,404,2021,17,female,691420
KEN,Kenya,404,2021,17,male,699423.808
KEN,Kenya,404,2021,18,female,694362.24
KEN,Kenya,404,2021,18,male,701590.848
KEN,Kenya,404,2021,19,female,624949.76
KEN,Kenya,404,2021,19,male,630224.512
KEN,Kenya,404,2021,20,female,597252.16
KEN,Kenya,404,2021,20,male,601308
KEN,Kenya,404,2021,21,female,546756.224
KEN,Kenya,404,2021,21,male,549119.936
KEN,Kenya,404,2021,22,female,505280.384
KEN,Kenya,404,2021,22,male,506312.736
KEN,Kenya,404,2021,23,female,487861.184
KEN,Kenya,404,2021,23,male,488286.176
KEN,Kenya,404,2021,24,female,485150.048
KEN,Kenya,404,2021,24,male,485413.152
KEN,Kenya,404,2021,25,female,472342.56
KEN,Kenya,404,2021,25,male,472259.424
KEN,Kenya,404,2021,26,female,453896.448
KEN,Kenya,404,2021,26,male,453423.008
KEN,Kenya,404,2021,27,female,439218.048
KEN,Kenya,404,2021,27,male,438247.968
KEN,Kenya,404,2021,28,female,430362.368
KEN,Kenya,404,2021,28,male,428699.968
KEN,Kenya,404,2021,29,female,425260.576
KEN,Kenya,404,2021,29,male,422789.632
KEN,Kenya,404,2021,30,female,419720.704
KEN,Kenya,404,2021,30,male,416499.648
KEN,Kenya,404,2021,31,female,414499.392
KEN,Kenya,404,2021,31,male,410558.752
KEN,Kenya,404,2021,32,female,408246.272
KEN,Kenya,404,2021,32,male,403625.152
KEN,Kenya,404,2021,33,female,399839.712
KEN,Kenya,404,2021,33,male,394601.312
KEN,Kenya,404,2021,34,female,389913.92
KEN,Kenya,404,2021,34,male,384115.136
KEN,Kenya,404,2021,35,female,380354.368
KEN,Kenya,404,2021,35,male,374013.344
KEN,Kenya,404,2022,15,female,403965.12
KEN,Kenya,404,2022,15,male,409025.248
KEN,Kenya,404,2022,16,female,590602.88
KEN,Kenya,404,2022,16,male,597999.776
KEN,Kenya,404,2022,17,female,707592.8
KEN,Kenya,404,2022,17,male,716097.216
KEN,Kenya,404,2022,18,female,710185.28
KEN,Kenya,404,2022,18,male,717834.496
KEN,Kenya,404,2022,19,female,638573.92
KEN,Kenya,404,2022,19,male,644103.264
KEN,Kenya,404,2022,20,female,611338.08
KEN,Kenya,404,2022,20,male,615879.52
KEN,Kenya,404,2022,21,female,559602.208
KEN,Kenya,404,2022,21,male,562475.232
KEN,Kenya,404,2022,22,female,517611.328
KEN,Kenya,404,2022,22,male,519120.832
KEN,Kenya,404,2022,23,female,501040.128
KEN,Kenya,404,2022,23,male,501829.312
KEN,Kenya,404,2022,24,female,499908.256
KEN,Kenya,404,2022,24,male,500375.104
KEN,Kenya,404,2022,25,female,488374.72
KEN,Kenya,404,2022,25,male,488337.408
KEN,Kenya,404,2022,26,female,471384.576
KEN,Kenya,404,2022,26,male,470781.696
KEN,Kenya,404,2022,27,female,456688.576
KEN,Kenya,404,2022,27,male,455486.016
KEN,Kenya,404,2022,28,female,445503.616
KEN,Kenya,404,2022,28,male,443624.416
KEN,Kenya,404,2022,29,female,436708.512
KEN,Kenya,404,2022,29,male,434110.464
KEN,Kenya,404,2022,30,female,427754.848
KEN,Kenya,404,2022,30,male,424480.576
KEN,Kenya,404,2022,31,female,418899.904
KEN,Kenya,404,2022,31,male,414983.744
KEN,Kenya,404,2022,32,female,410547.264
KEN,Kenya,404,2022,32,male,405994.144
KEN,Kenya,404,2022,33,female,402559.744
KEN,Kenya,404,2022,33,male,397371.264
KEN,Kenya,404,2022,34,female,394678.24
KEN,Kenya,404,2022,34,male,388870.272
KEN,Kenya,404,2022,35,female,386896.736
KEN,Kenya,404,2022,35,male,380499.008
KEN,Kenya,404,2023,15,female,413205.28
KEN,Kenya,404,2023,15,male,418565.952
KEN,Kenya,404,2023,16,female,604202.72
KEN,Kenya,404,2023,16,male,612043.264
KEN,Kenya,404,2023,17,female,723765.6
KEN,Kenya,404,2023,17,male,732770.624
KEN,Kenya,404,2023,18,female,726008.32
KEN,Kenya,404,2023,18,male,734078.144
KEN,Kenya,404,2023,19,female,652198.08
KEN,Kenya,404,2023,19,male,657982.016
KEN,Kenya,404,2023,20,female,625424
KEN,Kenya,404,2023,20,male,630451.04
KEN,Kenya,404,2023,21,female,572448.192
KEN,Kenya,404,2023,21,male,575830.528
KEN,Kenya,404,2023,22,female,529942.272
KEN,Kenya,404,2023,22,male,531928.928
KEN,Kenya,404,2023,23,female,514219.072
KEN,Kenya,404,2023,23,male,515372.448
KEN,Kenya,404,2023,24,female,514666.464
KEN,Kenya,404,2023,24,male,515337.056
KEN,Kenya,404,2023,25,female,504406.88
KEN,Kenya,404,2023,25,male,504415.392
KEN,Kenya,404,2023,26,female,488872.704
KEN,Kenya,404,2023,26,male,488140.384
KEN,Kenya,404,2023,27,female,474159.104
KEN,Kenya,404,2023,27,male,472724.064
KEN,Kenya,404,2023,28,female,460644.864
KEN,Kenya,404,2023,28,male,458548.864
KEN,Kenya,404,2023,29,female,448156.448
KEN,Kenya,404,2023,29,male,445431.296
KEN,Kenya,404,2023,30,female,435788.992
KEN,Kenya,404,2023,30,male,432461.504
KEN,Kenya,404,2023,31,female,423300.416
KEN,Kenya,404,2023,31,male,419408.736
KEN,Kenya,404,2023,32,female,412848.256
KEN,Kenya,404,2023,32,male,408363.136
KEN,Kenya,404,2023,33,female,405279.776
KEN,Kenya,404,2023,33,male,400141.216
KEN,Kenya,404,2023,34,female,399442.56
KEN,Kenya,404,2023,34,male,393625.408
KEN,Kenya,404,2023,35,female,393439.104
KEN,Kenya,404,2023,35,male,386984.672
KEN,Kenya,404,2024,15,female,422445.44
KEN,Kenya,404,2024,15,male,428106.656
KEN,Kenya,404,2024,16,female,617802.56
KEN,Kenya,404,2024,16,male,626086.752
KEN,Kenya,404,2024,17,female,739938.4
KEN,Kenya,404,2024,17,male,749444.032
KEN,Kenya,404,2024,18,female,741831.36
KEN,Kenya,404,2024,18,male,750321.792
KEN,Kenya,404,2024,19,female,665822.24
KEN,Kenya,404,2024,19,male,671860.768
KEN,Kenya,404,2024,20,female,639509.92
KEN,Kenya,404,2024,20,male,645022.56
KEN,Kenya,404,2024,21,female,585294.176
KEN,Kenya,404,2024,21,male,589185.824
KEN,Kenya,404,2024,22,female,542273.216
KEN,Kenya,404,2024,22,male,544737.024
KEN,Kenya,404,2024,23,female,527398.016
KEN,Kenya,404,2024,23,male,528915.584
KEN,Kenya,404,2024,24,female,529424.672
KEN,Kenya,404,2024,24,male,530299.008
KEN,Kenya,404,2024,25,female,520439.04
KEN,Kenya,404,2024,25,male,520493.376
KEN,Kenya,404,2024,26,female,506360.832
KEN,Kenya,404,2024,26,male,505499.072
KEN,Kenya,404,2024,27,female,491629.632
KEN,Kenya,404,2024,27,male,489962.112
KEN,Kenya,404,2024,28,female,475786.112
KEN,Kenya,404,2024,28,male,473473.312
KEN,Kenya,404,2024,29,female,459604.384
KEN,Kenya,404,2024,29,male,456752.128
KEN,Kenya,404,2024,30,female,443823.136
KEN,Kenya,404,2024,30,male,440442.432
KEN,Kenya,404,2024,31,female,427700.928
KEN,Kenya,404,2024,31,male,423833.728
KEN,Kenya,404,2024,32,female,415149.248
KEN,Kenya,404,2024,32,male,410732.128
KEN,Kenya,404,2024,33,female,407999.808
KEN,Kenya,404,2024,33,male,402911.168
KEN,Kenya,404,2024,34,female,404206.88
KEN,Kenya,404,2024,34,male,398380.544
KEN,Kenya,404,2024,35,female,399981.472
KEN,Kenya,404,2024,35,male,393470.336
KEN,Kenya,404,2025,15,female,431685.6
KEN,Kenya,404,2025,15,male,437647.36
KEN,Kenya,404,2025,16,female,631402.4
KEN,Kenya,404,2025,16,male,640130.24
KEN,Kenya,404,2025,17,female,756111.2
KEN,Kenya,404,2025,17,male,766117.44
KEN,Kenya,404,2025,18,female,757654.4
KEN,Kenya,404,2025,18,male,766565.44
KEN,Kenya,404,2025,19,female,679446.4
KEN,Kenya,404,2025,19,male,685739.52
KEN,Kenya,404,2025,20,female,653595.84
KEN,Kenya,404,2025,20,male,659594.08
KEN,Kenya,404,2025,21,female,598140.16
KEN,Kenya,404,2025,21,male,602541.12
KEN,Kenya,404,2025,22,female,554604.16
KEN,Kenya,404,2025,22,male,557545.12
KEN,Kenya,404,2025,23,female,540576.96
KEN,Kenya,404,2025,23,male,542458.72
KEN,Kenya,404,2025,24,female,544182.88
KEN,Kenya,404,2025,24,male,545260.96
KEN,Kenya,404,2025,25,female,536471.2
KEN,Kenya,404,2025,25,male,536571.36
KEN,Kenya,404,2025,26,female,523848.96
KEN,Kenya,404,2025,26,male,522857.76
KEN,Kenya,404,2025,27,female,509100.16
KEN,Kenya,404,2025,27,male,507200.16
KEN,Kenya,404,2025,28,female,490927.36
KEN,Kenya,404,2025,28,male,488397.76
KEN,Kenya,404,2025,29,female,471052.32
KEN,Kenya,404,2025,29,male,468072.96
KEN,Kenya,404,2025,30,female,451857.28
KEN,Kenya,404,2025,30,male,448423.36
KEN,Kenya,404,2025,31,female,432101.44
KEN,Kenya,404,2025,31,male,428258.72
KEN,Kenya,404,2025,32,female,417450.24
KEN,Kenya,404,2025,32,male,413101.12
KEN,Kenya,404,2025,33,female,410719.84
KEN,Kenya,404,2025,33,male,405681.12
KEN,Kenya,404,2025,34,female,408971.2
KEN,Kenya,404,2025,34,male,403135.68
KEN,Kenya,404,2025,35,female,406523.84
KEN,Kenya,404,2025,35,male,399956
KEN,Kenya,404,2026,15,female,434933.728
KEN,Kenya,404,2026,15,male,441097.76
KEN,Kenya,404,2026,16,female,636074.304
KEN,Kenya,404,2026,16,male,645090.496
KEN,Kenya,404,2026,17,female,762148.544
KEN,Kenya,404,2026,17,male,772508.736
KEN,Kenya,404,2026,18,female,764898.144
KEN,Kenya,404,2026,18,male,774194.336
KEN,Kenya,404,2026,19,female,687745.28
KEN,Kenya,404,2026,19,male,694428.672
KEN,Kenya,404,2026,20,female,664965.344
KEN,Kenya,404,2026,20,male,671325.952
KEN,Kenya,404,2026,21,female,611578.272
KEN,Kenya,404,2026,21,male,616327.488
KEN,Kenya,404,2026,22,female,569361.792
KEN,Kenya,404,2026,22,male,572636.128
KEN,Kenya,404,2026,23,female,555489.792
KEN,Kenya,404,2026,23,male,557694.528
KEN,Kenya,404,2026,24,female,558504.8
KEN,Kenya,404,2026,24,male,559895.904
KEN,Kenya,404,2026,25,female,550168.544
KEN,Kenya,404,2026,25,male,550566.752
KEN,Kenya,404,2026,26,female,536600.384
KEN,Kenya,404,2026,26,male,535892.896
KEN,Kenya,404,2026,27,female,521531.584
KEN,Kenya,404,2026,27,male,519882.496
KEN,Kenya,404,2026,28,female,504161.184
KEN,Kenya,404,2026,28,male,501822.656
KEN,Kenya,404,2026,29,female,485678.304
KEN,Kenya,404,2026,29,male,482815.2
KEN,Kenya,404,2026,30,female,467664.32
KEN,Kenya,404,2026,30,male,464272.736
KEN,Kenya,404,2026,31,female,449312.512
KEN,Kenya,404,2026,31,male,445430.208
KEN,Kenya,404,2026,32,female,434626.912
KEN,Kenya,404,2026,32,male,430190.848
KEN,Kenya,404,2026,33,female,425604.192
KEN,Kenya,404,2026,33,male,420486.688
KEN,Kenya,404,2026,34,female,420232.064
KEN,Kenya,404,2026,34,male,414359.52
KEN,Kenya,404,2026,35,female,414436.224
KEN,Kenya,404,2026,35,male,407864.832
KEN,Kenya,404,2027,15,female,438181.856
KEN,Kenya,404,2027,15,male,444548.16
KEN,Kenya,404,2027,16,female,640746.208
KEN,Kenya,404,2027,16,male,650050.752
KEN,Kenya,404,2027,17,female,768185.888
KEN,Kenya,404,2027,17,male,778900.032
KEN,Kenya,404,2027,18,female,772141.888
KEN,Kenya,404,2027,18,male,781823.232
KEN,Kenya,404,2027,19,female,696044.16
KEN,Kenya,404,2027,19,male,703117.824
KEN,Kenya,404,2027,20,female,676334.848
KEN,Kenya,404,2027,20,male,683057.824
KEN,Kenya,404,2027,21,female,625016.384
KEN,Kenya,404,2027,21,male,630113.856
KEN,Kenya,404,2027,22,female,584119.424
KEN,Kenya,404,2027,22,male,587727.136
KEN,Kenya,404,2027,23,female,570402.624
KEN,Kenya,404,2027,23,male,572930.336
KEN,Kenya,404,2027,24,female,572826.72
KEN,Kenya,404,2027,24,male,574530.848
KEN,Kenya,404,2027,25,female,563865.888
KEN,Kenya,404,2027,25,male,564562.144
KEN,Kenya,404,2027,26,female,549351.808
KEN,Kenya,404,2027,26,male,548928.032
KEN,Kenya,404,2027,27,female,533963.008
KEN,Kenya,404,2027,27,male,532564.832
KEN,Kenya,404,2027,28,female,517395.008
KEN,Kenya,404,2027,28,male,515247.552
KEN,Kenya,404,2027,29,female,500304.288
KEN,Kenya,404,2027,29,male,497557.44
KEN,Kenya,404,2027,30,female,483471.36
KEN,Kenya,404,2027,30,male,480122.112
KEN,Kenya,404,2027,31,female,466523.584
KEN,Kenya,404,2027,31,male,462601.696
KEN,Kenya,404,2027,32,female,451803.584
KEN,Kenya,404,2027,32,male,447280.576
KEN,Kenya,404,2027,33,female,440488.544
KEN,Kenya,404,2027,33,male,435292.256
KEN,Kenya,404,2027,34,female,431492.928
KEN,Kenya,404,2027,34,male,425583.36
KEN,Kenya,404,2027,35,female,422348.608
KEN,Kenya,404,2027,35,male,415773.664
KEN,Kenya,404,2028,15,female,441429.984
KEN,Kenya,404,2028,15,male,447998.56
KEN,Kenya,404,2028,16,female,645418.112
KEN,Kenya,404,2028,16,male,655011.008
KEN,Kenya,404,2028,17,female,774223.232
KEN,Kenya,404,2028,17,male,785291.328
KEN,Kenya,404,2028,18,female,779385.632
KEN,Kenya,404,2028,18,male,789452.128
KEN,Kenya,404,2028,19,female,704343.04
KEN,Kenya,404,2028,19,male,711806.976
KEN,Kenya,404,2028,20,female,687704.352
KEN,Kenya,404,2028,20,male,694789.696
KEN,Kenya,404,2028,21,female,638454.496
KEN,Kenya,404,2028,21,male,643900.224
KEN,Kenya,404,2028,22,female,598877.056
KEN,Kenya,404,2028,22,male,602818.144
KEN,Kenya,404,2028,23,female,585315.456
KEN,Kenya,404,2028,23,male,588166.144
KEN,Kenya,404,2028,24,female,587148.64
KEN,Kenya,404,2028,24,male,589165.792
KEN,Kenya,404,2028,25,female,577563.232
KEN,Kenya,404,2028,25,male,578557.536
KEN,Kenya,404,2028,26,female,562103.232
KEN,Kenya,404,2028,26,male,561963.168
KEN,Kenya,404,2028,27,female,546394.432
KEN,Kenya,404,2028,27,male,545247.168
KEN,Kenya,404,2028,28,female,530628.832
KEN,Kenya,404,2028,28,male,528672.448
KEN,Kenya,404,2028,29,female,514930.272
KEN,Kenya,404,2028,29,male,512299.68
KEN,Kenya,404,2028,30,female,499278.4
KEN,Kenya,404,2028,30,male,495971.488
KEN,Kenya,404,2028,31,female,483734.656
KEN,Kenya,404,2028,31,male,479773.184
KEN,Kenya,404,2028,32,female,468980.256
KEN,Kenya,404,2028,32,male,464370.304
KEN,Kenya,404,2028,33,female,455372.896
KEN,Kenya,404,2028,33,male,450097.824
KEN,Kenya,404,2028,34,female,442753.792
KEN,Kenya,404,2028,34,male,436807.2
KEN,Kenya,404,2028,35,female,430260.992
KEN,Kenya,404,2028,35,male,423682.496
KEN,Kenya,404,2029,15,female,444678.112
KEN,Kenya,404,2029,15,male,451448.96
KEN,Kenya,404,2029,16,female,650090.016
KEN,Kenya,404,2029,16,male,659971.264
KEN,Kenya,404,2029,17,female,780260.576
KEN,Kenya,404,2029,17,male,791682.624
KEN,Kenya,404,2029,18,female,786629.376
KEN,Kenya,404,2029,18,male,797081.024
KEN,Kenya,404,2029,19,female,712641.92
KEN,Kenya,404,2029,19,male,720496.128
KEN,Kenya,404,2029,20,female,699073.856
KEN,Kenya,404,2029,20,male,706521.568
KEN,Kenya,404,2029,21,female,651892.608
KEN,Kenya,404,2029,21,male,657686.592
KEN,Kenya,404,2029,22,female,613634.688
KEN,Kenya,404,2029,22,male,617909.152
KEN,Kenya,404,2029,23,female,600228.288
KEN,Kenya,404,2029,23,male,603401.952
KEN,Kenya,404,2029,24,female,601470.56
KEN,Kenya,404,2029,24,male,603800.736
KEN,Kenya,404,2029,25,female,591260.576
KEN,Kenya,404,2029,25,male,592552.928
KEN,Kenya,404,2029,26,female,574854.656
KEN,Kenya,404,2029,26,male,574998.304
KEN,Kenya,404,2029,27,female,558825.856
KEN,Kenya,404,2029,27,male,557929.504
KEN,Kenya,404,2029,28,female,543862.656
KEN,Kenya,404,2029,28,male,542097.344
KEN,Kenya,404,2029,29,female,529556.256
KEN,Kenya,404,2029,29,male,527041.92
KEN,Kenya,404,2029,30,female,515085.44
KEN,Kenya,404,2029,30,male,511820.864
KEN,Kenya,404,2029,31,female,500945.728
KEN,Kenya,404,2029,31,male,496944.672
KEN,Kenya,404,2029,32,female,486156.928
KEN,Kenya,404,2029,32,male,481460.032
KEN,Kenya,404,2029,33,female,470257.248
KEN,Kenya,404,2029,33,male,464903.392
KEN,Kenya,404,2029,34,female,454014.656
KEN,Kenya,404,2029,34,male,448031.04
KEN,Kenya,404,2029,35,female,438173.376
KEN,Kenya,404,2029,35,male,431591.328
KEN,Kenya,404,2030,15,female,447926.24
KEN,Kenya,404,2030,15,male,454899.36
KEN,Kenya,404,2030,16,female,654761.92
KEN,Kenya,404,2030,16,male,664931.52
KEN,Kenya,404,2030,17,female,786297.92
KEN,Kenya,404,2030,17,male,798073.92
KEN,Kenya,404,2030,18,female,793873.12
KEN,Kenya,404,2030,18,male,804709.92
KEN,Kenya,404,2030,19,female,720940.8
KEN,Kenya,404,2030,19,male,729185.28
KEN,Kenya,404,2030,20,female,710443.36
KEN,Kenya,404,2030,20,male,718253.44
KEN,Kenya,404,2030,21,female,665330.72
KEN,Kenya,404,2030,21,male,671472.96
KEN,Kenya,404,2030,22,female,628392.32
KEN,Kenya,404,2030,22,male,633000.16
KEN,Kenya,404,2030,23,female,615141.12
KEN,Kenya,404,2030,23,male,618637.76
KEN,Kenya,404,2030,24,female,615792.48
KEN,Kenya,404,2030,24,male,618435.68
KEN,Kenya,404,2030,25,female,604957.92
KEN,Kenya,404,2030,25,male,606548.32
KEN,Kenya,404,2030,26,female,587606.08
KEN,Kenya,404,2030,26,male,588033.44
KEN,Kenya,404,2030,27,female,571257.28
KEN,Kenya,404,2030,27,male,570611.84
KEN,Kenya,404,2030,28,female,557096.48
KEN,Kenya,404,2030,28,male,555522.24
KEN,Kenya,404,2030,29,female,544182.24
KEN,Kenya,404,2030,29,male,541784.16
KEN,Kenya,404,2030,30,female,530892.48
KEN,Kenya,404,2030,30,male,527670.24
KEN,Kenya,404,2030,31,female,518156.8
KEN,Kenya,404,2030,31,male,514116.16
KEN,Kenya,404,2030,32,female,503333.6
KEN,Kenya,404,2030,32,male,498549.76
KEN,Kenya,404,2030,33,female,485141.6
KEN,Kenya,404,2030,33,male,479708.96
KEN,Kenya,404,2030,34,female,465275.52
KEN,Kenya,404,2030,34,male,459254.88
KEN,Kenya,404,2030,35,female,446085.76
KEN,Kenya,404,2030,35,male,439500.16
KEN,Kenya,404,2031,15,female,453846.816
KEN,Kenya,404,2031,15,male,460937.344
KEN,Kenya,404,2031,16,female,663593.376
KEN,Kenya,404,2031,16,male,673928.736
KEN,Kenya,404,2031,17,female,796605.216
KEN,Kenya,404,2031,17,male,808604.096
KEN,Kenya,404,2031,18,female,803328.576
KEN,Kenya,404,2031,18,male,814456.416
KEN,Kenya,404,2031,19,female,728126.016
KEN,Kenya,404,2031,19,male,736733.408
KEN,Kenya,404,2031,20,female,717003.808
KEN,Kenya,404,2031,20,male,725080.032
KEN,Kenya,404,2031,21,female,670256.16
KEN,Kenya,404,2031,21,male,676649.088
KEN,Kenya,404,2031,22,female,632825.44
KEN,Kenya,404,2031,22,male,637697.408
KEN,Kenya,404,2031,23,female,620997.44
KEN,Kenya,404,2031,23,male,624820.128
KEN,Kenya,404,2031,24,female,624237.152
KEN,Kenya,404,2031,24,male,627293.344
KEN,Kenya,404,2031,25,female,615712.96
KEN,Kenya,404,2031,25,male,617792.448
KEN,Kenya,404,2031,26,female,600778.208
KEN,Kenya,404,2031,26,male,601775.68
KEN,Kenya,404,2031,27,female,586011.008
KEN,Kenya,404,2031,27,male,585956.96
KEN,Kenya,404,2031,28,female,572012.928
KEN,Kenya,404,2031,28,male,570958.56
KEN,Kenya,404,2031,29,female,558364.896
KEN,Kenya,404,2031,29,male,556356.352
KEN,Kenya,404,2031,30,female,544432.352
KEN,Kenya,404,2031,30,male,541478.112
KEN,Kenya,404,2031,31,female,530805.504
KEN,Kenya,404,2031,31,male,526907.296
KEN,Kenya,404,2031,32,female,515693.184
KEN,Kenya,404,2031,32,male,510948.896
KEN,Kenya,404,2031,33,female,498290.784
KEN,Kenya,404,2031,33,male,492837.856
KEN,Kenya,404,2031,34,female,479778.176
KEN,Kenya,404,2031,34,male,473707.84
KEN,Kenya,404,2031,35,female,461739.104
KEN,Kenya,404,2031,35,male,455065.888
KEN,Kenya,404,2032,15,female,459767.392
KEN,Kenya,404,2032,15,male,466975.328
KEN,Kenya,404,2032,16,female,672424.832
KEN,Kenya,404,2032,16,male,682925.952
KEN,Kenya,404,2032,17,female,806912.512
KEN,Kenya,404,2032,17,male,819134.272
KEN,Kenya,404,2032,18,female,812784.032
KEN,Kenya,404,2032,18,male,824202.912
KEN,Kenya,404,2032,19,female,735311.232
KEN,Kenya,404,2032,19,male,744281.536
KEN,Kenya,404,2032,20,female,723564.256
KEN,Kenya,404,2032,20,male,731906.624
KEN,Kenya,404,2032,21,female,675181.6
KEN,Kenya,404,2032,21,male,681825.216
KEN,Kenya,404,2032,22,female,637258.56
KEN,Kenya,404,2032,22,male,642394.656
KEN,Kenya,404,2032,23,female,626853.76
KEN,Kenya,404,2032,23,male,631002.496
